"terminal","clase_vehiculo","nivel_servicio","municipio_origen_ruta","municipio_destino_ruta","fecha_despacho","hora_despacho","tipo_despacho","despachos","pasajeros"
"T.T. DE FLORENCIA","CAMPERO","LUJO","18001","18785","2022-12-12T00:00:00.000","12","ORIGEN","1","1"
"T.T. DE BOGOTÁ SALITRE","BUS","LUJO","11001","73030","2022-07-24T00:00:00.000","08","ORIGEN","1","15"
"T.T. DE PEREIRA","BUS","LUJO","17001","76001","2022-01-23T00:00:00.000","21","TRANSITO","1","15"
"T.T. DE MEDELLÍN SUR","MICROBUS","BASICO","05001","05376","2022-01-09T00:00:00.000","16","ORIGEN","1","6"
"T.T. DE FLORENCIA","MICROBUS","LUJO","18001","76001","2022-09-03T00:00:00.000","17","ORIGEN","1","17"
"T.T. DE CHIQUINQUIRÁ","CAMIONETA","LUJO","15176","15407","2022-01-04T00:00:00.000","17","ORIGEN","1","3"
"T.T. DE TULÚA","BUS","BASICO","11001","76001","2022-06-17T00:00:00.000","19","TRANSITO","1","15"
"T.T. DE CALI","BUS","BASICO","76001","76892","2022-05-25T00:00:00.000","07","ORIGEN","1","5"
"T.T. DE PEREIRA","BUSETA","LUJO","66001","63001","2022-04-01T00:00:00.000","17","ORIGEN","1","7"
"T.T. DE CÚCUTA","CAMIONETA","LUJO","54001","54553","2022-11-27T00:00:00.000","14","ORIGEN","1","4"
"T.T. DE SANTA MARTA","BUS","LUJO","47001","47189","2022-07-06T00:00:00.000","19","ORIGEN","1","2"
"T.T. DE SANTA MARTA","BUS","LUJO","47001","47189","2022-07-06T00:00:00.000","19","ORIGEN","1","2"
"T.T. DE SANTA MARTA","BUS","LUJO","47001","47189","2022-07-06T00:00:00.000","19","ORIGEN","1","2"
"T.T. DE SANTA MARTA","BUS","LUJO","47001","47189","2022-07-06T00:00:00.000","19","ORIGEN","1","2"
"T.T. DE ESPINAL","AUTOMOVIL","LUJO","73268","73585","2022-05-03T00:00:00.000","15","ORIGEN","2","0"
"T.T. DE DUITAMA","BUS","LUJO","15759","11001","2022-10-23T00:00:00.000","18","TRANSITO","1","9"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","63594","2022-11-20T00:00:00.000","11","ORIGEN","1","16"
"T.T. DE BOGOTÁ NORTE","MICROBUS","LUJO","11001","15599","2022-06-06T00:00:00.000","18","TRANSITO","1","0"
"T.T. DE BOGOTÁ SALITRE","MICROBUS","LUJO","11001","73411","2022-10-31T00:00:00.000","14","ORIGEN","1","2"
"T.T. DE VILLAVICENCIO","MICROBUS","LUJO","50001","50226","2022-07-30T00:00:00.000","06","ORIGEN","1","0"
"T.T. DE CALI","BUS","BASICO","76001","19780","2022-03-14T00:00:00.000","16","ORIGEN","1","6"
"T.T. DE TULÚA","BUSETA","BASICO","76834","76622","2022-04-02T00:00:00.000","09","ORIGEN","1","13"
"T.T. DE CALI","MICROBUS","BASICO","76001","76892","2022-03-28T00:00:00.000","19","ORIGEN","1","11"
"T.T. DE CALI","MICROBUS","BASICO","76001","76892","2022-03-28T00:00:00.000","19","ORIGEN","1","11"
"T.T. DE CALI","MICROBUS","BASICO","76001","76892","2022-03-28T00:00:00.000","19","ORIGEN","1","11"
"T.T. DE CALI","MICROBUS","BASICO","76001","76892","2022-03-28T00:00:00.000","19","ORIGEN","1","11"
"T.T. DE CALI","MICROBUS","BASICO","76001","76892","2022-06-01T00:00:00.000","18","ORIGEN","1","0"
"T.T. DE MANIZALES","MICROBUS","LUJO","17001","17174","2022-09-24T00:00:00.000","21","ORIGEN","1","19"
"T.T. DE MANIZALES","BUSETA","LUJO","17001","76147","2022-03-14T00:00:00.000","16","ORIGEN","1","1"
"T.T. DE BOGOTÁ SALITRE","BUSETA","LUJO","11001","25328","2022-05-09T00:00:00.000","13","ORIGEN","1","0"
"T.T. DE MEDELLÍN NORTE","CAMIONETA","BASICO","05001","05664","2022-10-09T00:00:00.000","14","ORIGEN","1","1"
"T.T. DE MEDELLÍN NORTE","CAMIONETA","BASICO","05001","05664","2022-10-09T00:00:00.000","14","ORIGEN","1","1"
"T.T. DE CÚCUTA","AUTOMOVIL","LUJO","54001","54720","2022-01-29T00:00:00.000","17","ORIGEN","1","2"
"T.T. DE MEDELLÍN NORTE","MICROBUS","BASICO","05001","05148","2022-10-18T00:00:00.000","09","ORIGEN","2","0"
"T.T. DE MEDELLÍN NORTE","MICROBUS","BASICO","05001","05148","2022-10-18T00:00:00.000","09","ORIGEN","2","0"
"T.T. DE BOGOTÁ SUR","BUS","LUJO","11001","76001","2022-08-14T00:00:00.000","17","TRANSITO","1","1"
"T.T. DE BOGOTÁ SUR","MICROBUS","LUJO","11001","73226","2022-02-10T00:00:00.000","05","ORIGEN","1","0"
"T.T. DE MEDELLÍN NORTE","BUS","BASICO","05001","05649","2022-10-24T00:00:00.000","13","ORIGEN","1","24"
"T.T. DE CALI","CAMIONETA","BASICO","76001","19001","2022-01-03T00:00:00.000","06","ORIGEN","1","8"
"T.T. DE PEREIRA","MICROBUS","LUJO","66001","76147","2022-08-27T00:00:00.000","07","ORIGEN","1","7"
"T.T. DE PEREIRA","MICROBUS","LUJO","66001","76147","2022-08-27T00:00:00.000","07","ORIGEN","1","7"
"T.T. DE OCAÑA","CAMIONETA","BASICO","54498","68001","2022-03-14T00:00:00.000","04","ORIGEN","1","8"
"T.T. DE NEIVA","CAMIONETA","BASICO","41001","41006","2022-05-04T00:00:00.000","08","ORIGEN","1","0"
"T.T. DE BOGOTÁ SUR","BUS","LUJO","11001","86001","2022-09-24T00:00:00.000","20","TRANSITO","1","4"
"T.T. DE MEDELLÍN NORTE","BUS","BASICO","05001","05615","2022-11-06T00:00:00.000","10","ORIGEN","1","35"
"T.T. DE MEDELLÍN NORTE","BUS","BASICO","05001","05615","2022-11-06T00:00:00.000","10","ORIGEN","1","35"
"T.T. DE FLORENCIA","AUTOMOVIL","LUJO","18001","18753","2022-12-01T00:00:00.000","16","ORIGEN","1","4"
"T.T. DE FLORENCIA","AUTOMOVIL","LUJO","18001","18753","2022-12-01T00:00:00.000","16","ORIGEN","1","4"
"T.T. DE FLORENCIA","AUTOMOVIL","LUJO","18001","18753","2022-12-01T00:00:00.000","16","ORIGEN","1","4"
"T.T. DE FLORENCIA","AUTOMOVIL","LUJO","18001","18753","2022-12-01T00:00:00.000","16","ORIGEN","1","4"
"T.T. DE MEDELLÍN NORTE","BUS","BASICO","05001","23466","2022-03-06T00:00:00.000","13","ORIGEN","1","34"
"T.T. DE SANTA MARTA","BUS","LUJO","47001","08001","2022-02-06T00:00:00.000","09","ORIGEN","1","14"
"T.T. DE VILLAGARZÓN","CAMIONETA","BASICO","86001","05380","2022-04-16T00:00:00.000","12","TRANSITO","1","8"
"T.T. DE DUITAMA","MICROBUS","LUJO","15238","15087","2022-01-29T00:00:00.000","11","ORIGEN","1","2"
"T.T. DE DUITAMA","MICROBUS","LUJO","15238","15087","2022-01-29T00:00:00.000","11","ORIGEN","1","2"
"T.T. DE DUITAMA","MICROBUS","LUJO","15238","15087","2022-01-29T00:00:00.000","11","ORIGEN","1","2"
"T.T. DE HONDA","MICROBUS","LUJO","17380","11001","2022-08-11T00:00:00.000","10","TRANSITO","1","4"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","63130","2022-11-01T00:00:00.000","17","ORIGEN","1","6"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","63130","2022-11-01T00:00:00.000","17","ORIGEN","1","6"
"T.T. DE CÚCUTA","AUTOMOVIL","LUJO","54001","54810","2022-01-17T00:00:00.000","04","ORIGEN","1","2"
"T.T. DE CÚCUTA","AUTOMOVIL","LUJO","54001","54810","2022-01-17T00:00:00.000","04","ORIGEN","1","2"
"T.T. DE TUNJA","BUS","LUJO","85001","11001","2022-11-28T00:00:00.000","15","TRANSITO","1","19"
"T.T. DE MEDELLÍN NORTE","BUS","LUJO","05001","70820","2022-07-19T00:00:00.000","23","ORIGEN","1","21"
"T.T. DE GIRARDOT","BUS","LUJO","25307","11001","2022-07-14T00:00:00.000","19","ORIGEN","1","6"
"T.T. DE CALI","MICROBUS","BASICO","76001","66001","2022-07-31T00:00:00.000","16","ORIGEN","1","15"
"T.T. DE CALI","MICROBUS","BASICO","76001","66001","2022-07-31T00:00:00.000","16","ORIGEN","1","15"
"T.T. DE PEREIRA","MICROBUS","LUJO","66001","76400","2022-11-19T00:00:00.000","20","ORIGEN","1","4"
"T.T. DE MAICAO","BUS","LUJO","44430","08001","2022-04-14T00:00:00.000","17","ORIGEN","1","10"
"T.T. DE GIRARDOT","BUS","LUJO","25307","11001","2022-03-05T00:00:00.000","16","ORIGEN","1","3"
"T.T. DE CALI","MICROBUS","BASICO","76001","76364","2022-06-27T00:00:00.000","19","ORIGEN","1","7"
"T.T. DE CALI","MICROBUS","BASICO","76001","76520","2022-07-11T00:00:00.000","18","ORIGEN","1","15"
"T.T. DE TULÚA","BUS","BASICO","76001","66001","2022-10-02T00:00:00.000","18","TRANSITO","1","41"
"T.T. DE CALI","MICROBUS","BASICO","76001","76892","2022-04-07T00:00:00.000","07","ORIGEN","2","31"
"T.T. DE BUGA","BUS","LUJO","76001","17001","2022-03-20T00:00:00.000","17","TRANSITO","1","8"
"T.T. DE BARRANQUILLA","BUS","LUJO","08001","47001","2022-01-07T00:00:00.000","06","ORIGEN","1","11"
"T.T. DE IBAGUÉ","BUS","BASICO","73001","11001","2022-01-23T00:00:00.000","15","ORIGEN","1","3"
"T.T. DE SANTA MARTA","BUS","LUJO","47001","08001","2022-07-12T00:00:00.000","19","ORIGEN","1","10"
"T.T. DE BOGOTÁ SALITRE","BUSETA","LUJO","11001","11001","2022-03-10T00:00:00.000","12","ORIGEN","1","0"
"T.T. DE CALI","BUS","BASICO","76001","19001","2022-07-31T00:00:00.000","09","ORIGEN","1","10"
"T.T. DE CALI","MICROBUS","BASICO","76001","76834","2022-01-02T00:00:00.000","13","ORIGEN","1","6"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","76147","2022-12-06T00:00:00.000","10","ORIGEN","1","18"
"T.T. DE CÚCUTA","BUS","LUJO","54001","47245","2022-09-24T00:00:00.000","14","ORIGEN","1","14"
"T.T. DE AGUAZUL","BUS","LUJO","11001","85001","2022-12-26T00:00:00.000","05","TRANSITO","1","9"
"T.T. DE AGUAZUL","BUS","LUJO","11001","85001","2022-12-26T00:00:00.000","05","TRANSITO","1","9"
"T.T. DE CHIQUINQUIRÁ","MICROBUS","LUJO","15176","15001","2022-08-08T00:00:00.000","07","ORIGEN","1","12"
"T.T. DE POPAYÁN","BUS","BASICO","52356","11001","2022-04-01T00:00:00.000","21","TRANSITO","1","16"
"T.T. DE TULÚA","MICROBUS","BASICO","76834","76001","2022-04-29T00:00:00.000","10","ORIGEN","1","13"
"T.T. DE SOCORRO","BUSETA","BASICO","68755","68500","2022-09-24T00:00:00.000","07","ORIGEN","1","0"
"T.T. DE BUCARAMANGA","BUSETA","BASICO","68001","68655","2022-01-31T00:00:00.000","04","ORIGEN","1","11"
"T.T. DE BOGOTÁ SUR","BUSETA","LUJO","11001","25307","2022-07-25T00:00:00.000","08","TRANSITO","1","3"
"T.T. DE CALI","MICROBUS","BASICO","76001","70713","2022-06-09T00:00:00.000","17","ORIGEN","1","17"
"T.T. DE CARTAGENA","BUS","LUJO","13001","13673","2022-07-25T00:00:00.000","08","ORIGEN","1","10"
"T.T. DE MEDELLÍN SUR","BUS","BASICO","05001","05034","2022-12-13T00:00:00.000","09","ORIGEN","1","24"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","63401","2022-01-11T00:00:00.000","13","ORIGEN","1","7"
"T.T. DE NEIVA","BUS","BASICO","41001","41799","2022-01-28T00:00:00.000","13","ORIGEN","1","0"
"T.T. DE CALI","BUS","LUJO","76001","11001","2022-07-26T00:00:00.000","15","ORIGEN","1","14"
"T.T. DE MEDELLÍN NORTE","MICROBUS","BASICO","05001","05615","2022-07-27T00:00:00.000","17","ORIGEN","1","17"
"T.T. DE CALI","BUSETA","BASICO","76001","76892","2022-07-05T00:00:00.000","12","ORIGEN","1","0"
"T.T. DE CALI","BUSETA","BASICO","76001","76892","2022-07-05T00:00:00.000","12","ORIGEN","1","0"
"T.T. DE CALI","BUSETA","BASICO","76001","76892","2022-07-05T00:00:00.000","12","ORIGEN","1","0"
"T.T. DE CALI","BUSETA","BASICO","76001","76892","2022-07-05T00:00:00.000","12","ORIGEN","1","0"
"T.T. DE BARRANQUILLA","BUS","LUJO","08001","13001","2022-06-13T00:00:00.000","14","ORIGEN","1","1"
"T.T. DE BARRANQUILLA","BUS","LUJO","08001","13001","2022-06-13T00:00:00.000","14","ORIGEN","1","1"
"T.T. DE BOGOTÁ SUR","BUSETA","LUJO","11001","25307","2022-04-02T00:00:00.000","14","TRANSITO","1","27"
"T.T. DE BOGOTÁ SALITRE","BUS","LUJO","11001","23001","2022-01-27T00:00:00.000","13","ORIGEN","1","23"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","76122","2022-12-01T00:00:00.000","07","ORIGEN","1","5"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","76122","2022-12-01T00:00:00.000","07","ORIGEN","1","5"
"T.T. DE CALI","BUS","LUJO","76001","13430","2022-11-03T00:00:00.000","12","ORIGEN","1","6"
"T.T. DE MANIZALES","MICROBUS","LUJO","17001","17614","2022-08-28T00:00:00.000","16","ORIGEN","1","14"
"T.T. DE HONDA","MICROBUS","LUJO","73347","11001","2022-04-19T00:00:00.000","18","TRANSITO","1","0"
"T.T. DE TULÚA","BUSETA","BASICO","76001","63001","2022-03-28T00:00:00.000","10","TRANSITO","1","15"
"T.T. DE GIRARDOT","BUS","LUJO","25307","11001","2022-09-29T00:00:00.000","16","ORIGEN","1","4"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","63190","2022-05-10T00:00:00.000","20","ORIGEN","1","4"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","66001","2022-12-04T00:00:00.000","21","ORIGEN","1","9"
"T.T. DE TULÚA","AUTOMOVIL","BASICO","76001","76113","2022-09-28T00:00:00.000","10","TRANSITO","1","4"
"T.T. DE BOGOTÁ SALITRE","BUS","LUJO","11001","41001","2022-07-23T00:00:00.000","15","ORIGEN","1","4"
"T.T. DE BOGOTÁ NORTE","BUS","LUJO","11001","81794","2022-05-27T00:00:00.000","12","TRANSITO","1","9"
"T.T. DE BUCARAMANGA","BUSETA","BASICO","68001","68655","2022-04-05T00:00:00.000","06","ORIGEN","1","2"
"T.T. DE GIRARDOT","BUS","LUJO","25307","11001","2022-03-14T00:00:00.000","06","ORIGEN","1","17"
"T.T. DE GIRARDOT","BUS","LUJO","25307","11001","2022-03-14T00:00:00.000","06","ORIGEN","1","17"
"T.T. DE MEDELLÍN SUR","AUTOMOVIL","BASICO","05001","05400","2022-12-15T00:00:00.000","10","ORIGEN","1","1"
"T.T. DE MEDELLÍN SUR","AUTOMOVIL","BASICO","05001","05400","2022-12-15T00:00:00.000","10","ORIGEN","1","1"
"T.T. DE NEIVA","MICROBUS","BASICO","41001","73001","2022-04-18T00:00:00.000","13","ORIGEN","1","14"
"T.T. DE BUCARAMANGA","BUS","LUJO","68001","11001","2022-10-24T00:00:00.000","23","ORIGEN","1","32"
"T.T. DE BOGOTÁ SALITRE","BUS","LUJO","11001","76001","2022-01-01T00:00:00.000","21","ORIGEN","1","15"
"T.T. DE MANIZALES","MICROBUS","LUJO","17001","63001","2022-07-09T00:00:00.000","20","ORIGEN","1","13"
"T.T. DE GARZÓN","CAMIONETA","BASICO","41298","05315","2022-08-24T00:00:00.000","16","ORIGEN","1","8"
"T.T. DE GARZÓN","CAMIONETA","BASICO","41298","05315","2022-08-24T00:00:00.000","16","ORIGEN","1","8"
"T.T. DE BOGOTÁ SALITRE","BUS","LUJO","11001","41001","2022-02-26T00:00:00.000","03","ORIGEN","1","10"
"T.T. DE ESPINAL","BUSETA","LUJO","73001","25307","2022-09-03T00:00:00.000","06","TRANSITO","1","12"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","63470","2022-02-26T00:00:00.000","21","ORIGEN","1","5"
"T.T. DE BARRANQUILLA","BUS","LUJO","08001","13001","2022-12-24T00:00:00.000","14","ORIGEN","1","15"
"T.T. DE PEREIRA","MICROBUS","LUJO","66001","76147","2022-06-18T00:00:00.000","17","ORIGEN","1","17"
"T.T. DE NEIVA","BUS","LUJO","41001","17001","2022-03-08T00:00:00.000","19","ORIGEN","1","18"
"T.T. DE BOGOTÁ SALITRE","MICROBUS","LUJO","11001","17380","2022-05-27T00:00:00.000","21","ORIGEN","1","0"
"T.T. DE IPIALES","AUTOMOVIL","BASICO","52356","52835","2022-10-31T00:00:00.000","10","ORIGEN","1","4"
"T.T. DE BOGOTÁ SALITRE","MICROBUS","LUJO","11001","25123","2022-09-09T00:00:00.000","11","ORIGEN","1","6"
"T.T. DE PEREIRA","BUSETA","LUJO","66001","76147","2022-04-08T00:00:00.000","16","ORIGEN","1","8"
"T.T. DE CALI","MICROBUS","BASICO","76001","76113","2022-04-24T00:00:00.000","17","ORIGEN","1","12"
"T.T. DE PASTO","AUTOMOVIL","BASICO","52001","52835","2022-12-28T00:00:00.000","15","ORIGEN","1","4"
"T.T. DE ARMENIA","MICROBUS","LUJO","63001","17001","2022-12-13T00:00:00.000","05","ORIGEN","1","6"
"T.T. DE VALLEDUPAR","BUS","LUJO","20001","44430","2022-03-25T00:00:00.000","04","ORIGEN","1","11"
"T.T. DE MEDELLÍN NORTE","BUS","BASICO","05001","05318","2022-03-20T00:00:00.000","10","ORIGEN","1","29"
"T.T. DE BOGOTÁ SALITRE","BUS","LUJO","11001","41001","2022-02-10T00:00:00.000","14","ORIGEN","1","10"
"T.T. DE MEDELLÍN SUR","CAMIONETA","BASICO","05001","05209","2022-12-30T00:00:00.000","16","ORIGEN","1","8"
"T.T. DE CAUCASIA","BUSETA","BASICO","05154","05250","2022-02-28T00:00:00.000","08","ORIGEN","1","3"
"T.T. DE NEIVA","CAMIONETA","BASICO","41001","41872","2022-05-20T00:00:00.000","11","ORIGEN","1","0"
"T.T. DE PASTO","CAMPERO","BASICO","52001","86885","2022-04-12T00:00:00.000","13","ORIGEN","1","8"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","66001","2022-05-20T00:00:00.000","19","ORIGEN","1","14"
"T.T. DE BOGOTÁ SALITRE","MICROBUS","LUJO","11001","73168","2022-12-05T00:00:00.000","15","ORIGEN","1","8"
"T.T. DE PEREIRA","MICROBUS","LUJO","66001","66400","2022-06-12T00:00:00.000","13","ORIGEN","1","5"
"T.T. DE TULÚA","BUS","BASICO","11001","76001","2022-03-30T00:00:00.000","11","TRANSITO","1","14"
"T.T. DE MELGAR","BUS","LUJO","73001","11001","2022-02-03T00:00:00.000","14","TRANSITO","1","0"
"T.T. DE GARZÓN","BUS","BASICO","11001","13430","2022-07-27T00:00:00.000","18","TRANSITO","1","18"
"T.T. DE SANTA MARTA","BUS","LUJO","47001","08001","2022-04-27T00:00:00.000","12","ORIGEN","2","4"
"T.T. DE CALI","BUS","LUJO","76001","11001","2022-01-18T00:00:00.000","09","ORIGEN","1","15"
"T.T. DE BARRANQUILLA","BUS","LUJO","08001","70001","2022-11-29T00:00:00.000","04","ORIGEN","1","6"
"T.T. DE BOGOTÁ SALITRE","MICROBUS","LUJO","11001","73411","2022-10-18T00:00:00.000","13","ORIGEN","1","0"
"T.T. DE CALI","MICROBUS","BASICO","63001","19001","2022-04-20T00:00:00.000","11","TRANSITO","1","17"
"T.T. DE TULÚA","MICROBUS","BASICO","76834","76001","2022-09-05T00:00:00.000","08","ORIGEN","1","19"
"T.T. DE TULÚA","MICROBUS","BASICO","76834","76001","2022-09-05T00:00:00.000","08","ORIGEN","1","19"
"T.T. DE TULÚA","MICROBUS","BASICO","76834","76001","2022-09-05T00:00:00.000","08","ORIGEN","1","19"
"T.T. DE LA PLATA","MICROBUS","LUJO","41396","19001","2022-03-07T00:00:00.000","08","ORIGEN","1","4"
"T.T. DE AGUAZUL","MICROBUS","LUJO","85410","85001","2022-07-06T00:00:00.000","16","TRANSITO","1","5"
"T.T. DE FLORENCIA","BUS","LUJO","18001","76001","2022-10-04T00:00:00.000","19","ORIGEN","1","8"
"T.T. DE MELGAR","BUS","LUJO","73001","11001","2022-04-02T00:00:00.000","14","TRANSITO","1","3"
"T.T. DE IBAGUÉ","MICROBUS","BASICO","73001","73870","2022-03-22T00:00:00.000","15","ORIGEN","1","16"
"T.T. DE PASTO","MICROBUS","BASICO","52001","52110","2022-07-08T00:00:00.000","18","ORIGEN","1","19"
"T.T. DE BOGOTÁ SALITRE","BUSETA","LUJO","11001","73001","2022-08-14T00:00:00.000","09","ORIGEN","1","6"
"T.T. DE MELGAR","BUS","BASICO","11001","73001","2022-07-27T00:00:00.000","17","TRANSITO","1","0"
"T.T. DE BUCARAMANGA","CAMIONETA","BASICO","68001","68190","2022-09-12T00:00:00.000","14","ORIGEN","1","6"
"T.T. DE PEREIRA","BUSETA","LUJO","76147","17001","2022-05-30T00:00:00.000","15","TRANSITO","1","9"
"T.T. DE PASTO","AUTOMOVIL","BASICO","52001","52788","2022-06-28T00:00:00.000","05","ORIGEN","1","0"
"T.T. DE AGUAZUL","BUS","LUJO","85010","81001","2022-07-30T00:00:00.000","06","ORIGEN","1","20"
"T.T. DE CALI","BUS","BASICO","76001","47570","2022-11-08T00:00:00.000","08","ORIGEN","1","1"
"T.T. DE CALI","BUS","BASICO","76001","47570","2022-11-08T00:00:00.000","08","ORIGEN","1","1"
"T.T. DE BUCARAMANGA","BUSETA","BASICO","68001","68655","2022-03-23T00:00:00.000","16","ORIGEN","1","12"
"T.T. DE FUSAGASUGA","MICROBUS","LUJO","25290","11001","2022-01-28T00:00:00.000","15","ORIGEN","1","16"
"T.T. DE CÚCUTA","MICROBUS","LUJO","54001","68001","2022-01-08T00:00:00.000","22","ORIGEN","1","10"
"T.T. DE DUITAMA","MICROBUS","LUJO","15238","15759","2022-01-31T00:00:00.000","09","ORIGEN","2","8"
"T.T. DE APARTADÓ","MICROBUS","LUJO","05045","05837","2022-12-30T00:00:00.000","10","ORIGEN","1","3"
"T.T. DE IBAGUÉ","BUS","LUJO","76001","11001","2022-05-27T00:00:00.000","21","TRANSITO","1","23"
"T.T. DE IBAGUÉ","BUS","LUJO","76001","11001","2022-02-17T00:00:00.000","12","TRANSITO","1","5"
"T.T. DE POPAYÁN","MICROBUS","BASICO","76001","52356","2022-07-15T00:00:00.000","09","TRANSITO","1","18"
"T.T. DE PITALITO","CAMIONETA","LUJO","41551","41006","2022-09-08T00:00:00.000","16","ORIGEN","1","5"
"T.T. DE APARTADÓ","BUSETA","LUJO","05045","05172","2022-11-21T00:00:00.000","09","ORIGEN","1","12"
"T.T. DE TUNJA","BUS","LUJO","15759","11001","2022-05-01T00:00:00.000","09","TRANSITO","1","8"
"T.T. DE CALI","MICROBUS","BASICO","76001","76834","2022-12-23T00:00:00.000","14","ORIGEN","1","14"
"T.T. DE CALI","BUSETA","BASICO","76001","76111","2022-08-01T00:00:00.000","13","ORIGEN","1","14"
"T.T. DE DUITAMA","MICROBUS","LUJO","15238","15759","2022-04-25T00:00:00.000","13","ORIGEN","2","20"
"T.T. DE LA PLATA","CAMIONETA","BASICO","41396","41001","2022-07-21T00:00:00.000","10","ORIGEN","2","0"
"T.T. DE BOGOTÁ SALITRE","MICROBUS","LUJO","11001","25151","2022-08-27T00:00:00.000","15","ORIGEN","1","0"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","66001","2022-07-11T00:00:00.000","07","ORIGEN","1","8"
"T.T. DE ARMENIA","MICROBUS","BASICO","63001","63401","2022-12-31T00:00:00.000","09","ORIGEN","1","6"
"T.T. DE BOGOTÁ SALITRE","BUS","LUJO","11001","25307","2022-08-03T00:00:00.000","11","ORIGEN","1","7"
"T.T. DE MEDELLÍN NORTE","BUS","BASICO","05001","05190","2022-04-23T00:00:00.000","19","ORIGEN","1","10"
"T.T. DE CHIQUINQUIRÁ","MICROBUS","LUJO","15176","15632","2022-04-03T00:00:00.000","09","ORIGEN","1","5"
"T.T. DE CHIQUINQUIRÁ","MICROBUS","LUJO","15176","15632","2022-04-03T00:00:00.000","09","ORIGEN","1","5"
"T.T. DE MONTERÍA","CAMIONETA","LUJO","23001","05045","2022-07-22T00:00:00.000","20","ORIGEN","1","7"
"T.T. DE BARRANQUILLA","BUS","LUJO","13001","11001","2022-12-11T00:00:00.000","11","TRANSITO","1","5"
"T.T. DE MEDELLÍN NORTE","MICROBUS","BASICO","05001","05686","2022-06-19T00:00:00.000","10","ORIGEN","1","12"
"T.T. DE MEDELLÍN NORTE","MICROBUS","BASICO","05001","05686","2022-06-19T00:00:00.000","10","ORIGEN","1","12"
"T.T. DE MEDELLÍN NORTE","MICROBUS","BASICO","05001","05686","2022-06-19T00:00:00.000","10","ORIGEN","1","12"
"T.T. DE MONTERÍA","AUTOMOVIL","LUJO","23001","23660","2022-11-19T00:00:00.000","18","ORIGEN","1","4"
"T.T. DE MONTERÍA","AUTOMOVIL","LUJO","23001","23660","2022-11-19T00:00:00.000","18","ORIGEN","1","4"
"T.T. DE ESPINAL","CAMIONETA","LUJO","73268","25307","2022-06-14T00:00:00.000","16","ORIGEN","1","5"
"T.T. DE FUSAGASUGA","MICROBUS","LUJO","11001","73352","2022-11-28T00:00:00.000","12","TRANSITO","1","1"
"T.T. DE GARZÓN","BUS","BASICO","41001","13430","2022-07-30T00:00:00.000","07","TRANSITO","1","15"
"T.T. DE IPIALES","CAMIONETA","BASICO","52356","52224","2022-07-13T00:00:00.000","18","ORIGEN","1","4"
"T.T. DE SANTA MARTA","BUS","LUJO","47001","08001","2022-04-29T00:00:00.000","18","ORIGEN","1","5"
"T.T. DE SANTA MARTA","BUS","LUJO","47001","08001","2022-04-29T00:00:00.000","18","ORIGEN","1","5"
"T.T. DE AGUAZUL","BUS","LUJO","85010","81001","2022-12-11T00:00:00.000","01","ORIGEN","1","42"
"T.T. DE SANTA MARTA","BUS","LUJO","08001","44430","2022-12-06T00:00:00.000","09","TRANSITO","1","14"
"T.T. DE PASTO","CAMPERO","BASICO","52001","52356","2022-09-27T00:00:00.000","14","ORIGEN","1","9"
"T.T. DE MONTERÍA","AUTOMOVIL","LUJO","23001","05045","2022-06-23T00:00:00.000","15","ORIGEN","1","4"
"T.T. DE CALI","MICROBUS","BASICO","76001","63001","2022-03-25T00:00:00.000","06","ORIGEN","1","11"
"T.T. DE BUCARAMANGA","BUSETA","BASICO","68001","68679","2022-10-15T00:00:00.000","04","ORIGEN","1","19"
"T.T. DE BOGOTÁ SALITRE","BUSETA","LUJO","11001","25001","2022-10-15T00:00:00.000","14","ORIGEN","1","24"
"T.T. DE PASTO","CAMPERO","BASICO","52001","52110","2022-07-05T00:00:00.000","12","ORIGEN","1","9"
