"nombre_departamento","nombre_municipio","nombre_servicio","estado_del_vehiculo","nombre_de_la_clase","fecha_de_registro","cantidad","mes_de_publicacion","a_o_de_publicacion"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1971","34","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","1971","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1971","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1971","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1971","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","VOLQUETA","1971","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1971","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1972","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1972","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1972","106","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1972","4264","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1972","146","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1972","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1972","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1972","24","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1972","51","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1972","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUSETA","1972","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUSETA","1972","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1972","28","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1972","46","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1972","46","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1972","165","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1972","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1972","17","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1972","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1972","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1972","299","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","INCONSISTENTE","CAMIONETA","1972","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1972","33","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1972","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","1972","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1972","43","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1972","586","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1972","40","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1972","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1972","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1972","22","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1972","55","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1972","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1972","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1972","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1972","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","VOLQUETA","1972","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1972","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1972","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OTROS","ACTIVO","AUTOMOVIL","1973","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1973","17","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1973","133","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1973","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1973","81","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1973","4233","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1973","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1973","39","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1973","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1973","28","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1973","47","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1973","17","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUSETA","1973","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUSETA","1973","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1973","24","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1973","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1973","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1973","42","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1973","140","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1973","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1973","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1973","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1973","293","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMIONETA","1973","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1973","21","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","1973","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1973","664","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OTROS","ACTIVO","CAMPERO","1973","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1973","42","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1973","41","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. AGRICOLA","1973","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MAQ. INDUSTRIAL","1973","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1973","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1973","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1973","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1973","43","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1973","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1973","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1973","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1973","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1974","138","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","INCONSISTENTE","AUTOMOVIL","1974","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1974","5466","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1974","91","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OTROS","ACTIVO","AUTOMOVIL","1974","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1974","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1974","25","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1974","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1974","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1974","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1974","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUSETA","1974","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1974","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1974","44","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1974","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1974","136","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1974","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1974","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1974","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1974","575","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1974","22","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1974","33","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1974","468","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1974","36","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1974","25","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1974","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1974","22","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1974","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1974","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","1974","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1974","109","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","TRACTOCAMION","1974","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1974","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1974","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1974","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1974","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1974","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1975","4472","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1975","65","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1975","119","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1975","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1975","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1975","40","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1975","57","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1975","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1975","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1975","42","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUSETA","1975","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1975","14","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1975","35","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1975","188","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1975","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1975","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1975","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1975","60","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1975","869","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1975","23","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1975","38","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1975","28","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","INCONSISTENTE","CAMIONETA","1975","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1975","58","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1975","26","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","1975","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1975","499","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1975","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MAQ. INDUSTRIAL","1975","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1975","20","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","1975","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1975","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1975","105","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1975","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1975","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1975","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1975","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1975","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1975","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1976","132","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1976","100","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OTROS","ACTIVO","AUTOMOVIL","1976","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1976","37","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1976","4629","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1976","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1976","37","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1976","18","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1976","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1976","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1976","38","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1976","49","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUSETA","1976","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1976","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUSETA","1976","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUSETA","1976","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1976","150","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1976","14","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1976","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1976","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1976","66","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1976","47","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1976","27","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1976","1005","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","INCONSISTENTE","CAMIONETA","1976","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1976","41","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1976","33","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1976","636","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1976","40","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","1976","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1976","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1976","20","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1976","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1976","290","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","1976","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1976","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1976","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1976","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1976","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1976","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1977","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1977","23","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1977","69","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1977","5282","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1977","125","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1977","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1977","37","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1977","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1977","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1977","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUSETA","1977","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1977","33","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUSETA","1977","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1977","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1977","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1977","63","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1977","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1977","189","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1977","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1977","38","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1977","61","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1977","23","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1977","1245","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1977","835","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1977","20","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1977","48","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","1977","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OTROS","ACTIVO","CAMPERO","1977","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1977","29","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MAQ. INDUSTRIAL","1977","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MICROBUS","1977","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1977","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","1977","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1977","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1977","862","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","1977","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOTRICICLO","1977","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1977","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1977","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1977","5","ABRIL","2026"
