"fecha","placa","categoria_vehiculo","peso_registrado_en_bascula","peso_maximo_vehicular","estaci_n","c_digo"
"03/01/2024","57c66ea911d180c","C2","7420","17500","Maicao - Carrapia","CVN05"
"03/01/2024","d867b82d7e2df53","C2","6260","13500","Maicao - Carrapia","CVN05"
"03/01/2024","b55fcb1c156ceb3","C2","10500","10500","Maicao - Carrapia","CVN05"
"03/01/2024","ede49870b75ab27","C2","7720","17425","Maicao - Carrapia","CVN05"
"03/01/2024","bd6d444de6036b0","3S3","17090","53300","Maicao - Carrapia","CVN05"
"03/01/2024","0a20760879bbf56","C2","7710","17425","Maicao - Carrapia","CVN05"
"03/01/2024","a5f4c85259b9c1d","C2","4770","7000","Maicao - Carrapia","CVN05"
"03/01/2024","764feb36fa0b4df","C2","7160","17425","Maicao - Carrapia","CVN05"
"03/01/2024","8649e6c74931d0f","3S3","47590","53300","Maicao - Carrapia","CVN05"
"03/01/2024","b8f706cd674f7c4","3S3","52640","53300","Maicao - Carrapia","CVN05"
"03/01/2024","bd34d38216ffda2","C2","10020","13500","Maicao - Carrapia","CVN05"
"03/01/2024","5505ec0615ae3fd","C2","5630","17500","Maicao - Carrapia","CVN05"
"03/01/2024","3b7e94018319d89","C2","4010","5000","Maicao - Carrapia","CVN05"
"03/01/2024","a7ca824ef44effd","C2","5100","7000","Maicao - Carrapia","CVN05"
"03/01/2024","6c1d404d45fbe84","C2","4320","13500","Maicao - Carrapia","CVN05"
"03/01/2024","d7b2581e5fe7462","3S3","51710","53300","Maicao - Carrapia","CVN05"
"03/01/2024","15e4e5cc648af91","C2","6680","17425","Maicao - Carrapia","CVN05"
"03/01/2024","b343be00673ecc7","C2","4540","8500","Maicao - Carrapia","CVN05"
"03/01/2024","593e67f4704e9be","C2","7770","17500","Maicao - Carrapia","CVN05"
"03/01/2024","5715ba211201edf","C2","6200","10500","Maicao - Carrapia","CVN05"
"03/01/2024","99b65a4df9b3546","C2","5840","10500","Maicao - Carrapia","CVN05"
"03/01/2024","b55fcb1c156ceb3","C2","10120","10500","Maicao - Carrapia","CVN05"
"03/01/2024","735a564d384c46c","C2","6600","10400","Maicao - Carrapia","CVN05"
"03/01/2024","8053968a89d72d4","C2","8360","9000","Maicao - Carrapia","CVN05"
"03/01/2024","3d9857cd1ff1024","C2","7940","17500","Maicao - Carrapia","CVN05"
"03/01/2024","a8f0d38f60a18f6","C2","7970","17500","Maicao - Carrapia","CVN05"
"03/01/2024","c8084fdd5415373","C2","6990","17500","Maicao - Carrapia","CVN05"
"03/01/2024","b0facb0c10c070f","C2","3730","7000","Maicao - Carrapia","CVN05"
"04/01/2024","5fc02c7af4d28d2","C2","7790","17425","Maicao - Carrapia","CVN05"
"04/01/2024","761d76182f9e92f","C2","7010","17425","Maicao - Carrapia","CVN05"
"04/01/2024","97aadf7f3a62a7b","C2","6070","17500","Maicao - Carrapia","CVN05"
"04/01/2024","cf2c375ab0d939b","C2","4980","7000","Maicao - Carrapia","CVN05"
"04/01/2024","343f58cc9d3f0c1","C2","6420","17425","Maicao - Carrapia","CVN05"
"04/01/2024","cbb69cd0a674bc2","C2","7300","17425","Maicao - Carrapia","CVN05"
"04/01/2024","32236c090b58305","C2","7130","17425","Maicao - Carrapia","CVN05"
"04/01/2024","e17393fe8648519","C2","7160","17425","Maicao - Carrapia","CVN05"
"04/01/2024","15e4e5cc648af91","C2","6700","17425","Maicao - Carrapia","CVN05"
"04/01/2024","e74d56bb8e66ac4","C2","6670","10500","Maicao - Carrapia","CVN05"
"04/01/2024","f36b8b9cd1130bd","C2","6100","10500","Maicao - Carrapia","CVN05"
"04/01/2024","7e5ac52110f3038","C2","7400","17425","Maicao - Carrapia","CVN05"
"04/01/2024","302323ed7fa382e","C2","5790","13500","Maicao - Carrapia","CVN05"
"04/01/2024","2b9657c802954f9","C2","6840","17425","Maicao - Carrapia","CVN05"
"04/01/2024","900916ab07bc63e","C2","9450","17000","Maicao - Carrapia","CVN05"
"04/01/2024","61b926d7453b618","C2","10220","17000","Maicao - Carrapia","CVN05"
"04/01/2024","3a9823bf5664341","C2","3460","7000","Maicao - Carrapia","CVN05"
"04/01/2024","e3b596f60cb82cc","C2","7130","17500","Maicao - Carrapia","CVN05"
"04/01/2024","535c4208a71e934","C2","6870","17500","Maicao - Carrapia","CVN05"
"04/01/2024","ce8d04ced5db7ad","C2","6640","10400","Maicao - Carrapia","CVN05"
"04/01/2024","8053968a89d72d4","C2","8810","9000","Maicao - Carrapia","CVN05"
"04/01/2024","a1686fa96afe25c","C2","4790","13500","Maicao - Carrapia","CVN05"
"04/01/2024","c3f424cbdac32fa","C2","6620","17500","Maicao - Carrapia","CVN05"
"04/01/2024","50d23dc3ceaab20","C2","6820","17500","Maicao - Carrapia","CVN05"
"04/01/2024","86fbadfeca887c7","C2","6720","17500","Maicao - Carrapia","CVN05"
"04/01/2024","b6d348c496d9413","C2","7150","17500","Maicao - Carrapia","CVN05"
"04/01/2024","2caaef354f9a55b","C2","4310","7000","Maicao - Carrapia","CVN05"
"04/01/2024","b58dbc473b5bc83","C2","7380","17425","Maicao - Carrapia","CVN05"
"04/01/2024","62afc027f64be22","C2","6910","17425","Maicao - Carrapia","CVN05"
"04/01/2024","6ce9fdb81b63f88","C2","7980","10450","Maicao - Carrapia","CVN05"
"04/01/2024","77d9bf4575b332b","C2","6370","17425","Maicao - Carrapia","CVN05"
"04/01/2024","a845390f1a598d8","C2","13230","17500","Maicao - Carrapia","CVN05"
"04/01/2024","9b2757c3063081f","C2","6840","13500","Maicao - Carrapia","CVN05"
"04/01/2024","0a20760879bbf56","C2","7330","17425","Maicao - Carrapia","CVN05"
"04/01/2024","6719f06008ded57","3S3","24350","53300","Maicao - Carrapia","CVN05"
"04/01/2024","7b2a5d9fb9e1730","C2","4410","7500","Maicao - Carrapia","CVN05"
"04/01/2024","5675d79b9ed7de2","C2","7410","17500","Maicao - Carrapia","CVN05"
"04/01/2024","cac54976f697dce","3S3","19510","53300","Maicao - Carrapia","CVN05"
"04/01/2024","3f98cff9c29cf68","C2","5230","13500","Maicao - Carrapia","CVN05"
"04/01/2024","884d16b07fcbd63","C2","3220","7000","Maicao - Carrapia","CVN05"
"04/01/2024","45f784caff47f37","C2","6700","7000","Maicao - Carrapia","CVN05"
"04/01/2024","91378199649e984","C2","7170","11500","Maicao - Carrapia","CVN05"
"04/01/2024","2d4538a14dcf23e","3S3","17790","53300","Maicao - Carrapia","CVN05"
"04/01/2024","b55fcb1c156ceb3","C2","10170","10500","Maicao - Carrapia","CVN05"
"04/01/2024","abceb35bdba9a72","C2","8140","17500","Maicao - Carrapia","CVN05"
"04/01/2024","38627a614cfea4d","C2","6030","7000","Maicao - Carrapia","CVN05"
"04/01/2024","650bbac36cdeb62","C2","3810","6000","Maicao - Carrapia","CVN05"
"04/01/2024","11e33a7111ccc72","C2","6480","10400","Maicao - Carrapia","CVN05"
"04/01/2024","05e24c3473bcef3","3S3","49050","53300","Maicao - Carrapia","CVN05"
"04/01/2024","e7d40bcb7fbfa06","C2","7370","17500","Maicao - Carrapia","CVN05"
"04/01/2024","38f4ae9754190eb","C2","6990","17500","Maicao - Carrapia","CVN05"
"04/01/2024","1b1eb6c5528d684","C2","7910","17500","Maicao - Carrapia","CVN05"
"04/01/2024","84b16537b6a82d1","C2","4860","11500","Maicao - Carrapia","CVN05"
"04/01/2024","d55b779e46c6a81","3S3","17950","53300","Maicao - Carrapia","CVN05"
"04/01/2024","b0facb0c10c070f","C2","3810","7000","Maicao - Carrapia","CVN05"
"04/01/2024","30994873ef477c1","C2","9150","17425","Maicao - Carrapia","CVN05"
"05/01/2024","903733156835494","C2","7800","17425","Maicao - Carrapia","CVN05"
"05/01/2024","ec53ae228b6eda5","C2","7280","17500","Maicao - Carrapia","CVN05"
"05/01/2024","343f58cc9d3f0c1","C2","6480","17425","Maicao - Carrapia","CVN05"
"05/01/2024","ff4346c3c8150f6","C2","7180","17425","Maicao - Carrapia","CVN05"
"05/01/2024","5fc02c7af4d28d2","C2","7880","17425","Maicao - Carrapia","CVN05"
"05/01/2024","1edfffd7851ceae","C2","5800","17425","Maicao - Carrapia","CVN05"
"05/01/2024","46b4d3b35be5d51","C2","3950","7000","Maicao - Carrapia","CVN05"
"05/01/2024","15e4e5cc648af91","C2","6760","17425","Maicao - Carrapia","CVN05"
"05/01/2024","63292c4203b4b57","C2","4450","7000","Maicao - Carrapia","CVN05"
"05/01/2024","65e8e76a338667a","C2","8740","10400","Maicao - Carrapia","CVN05"
"05/01/2024","41e63278ebcb78b","C2","6720","10500","Maicao - Carrapia","CVN05"
"05/01/2024","5ac775672c16df7","C2","6670","17425","Maicao - Carrapia","CVN05"
"05/01/2024","f387d86cc931810","C2","6370","17425","Maicao - Carrapia","CVN05"
"05/01/2024","b8b1542e4304e89","C2","13540","17000","Maicao - Carrapia","CVN05"
"05/01/2024","1f7b4cd10647578","C2","9590","17000","Maicao - Carrapia","CVN05"
"05/01/2024","8eacbc1ebc60c0b","C2","3850","7000","Maicao - Carrapia","CVN05"
"05/01/2024","980816c6701f902","C2","7850","17500","Maicao - Carrapia","CVN05"
"05/01/2024","f12fbba10249399","C2","4760","5500","Maicao - Carrapia","CVN05"
"05/01/2024","030bc962939481e","C2","7270","17425","Maicao - Carrapia","CVN05"
"05/01/2024","d328716a906358f","C2","7740","17500","Maicao - Carrapia","CVN05"
"05/01/2024","da7988cf1223d5c","C2","16400","17500","Maicao - Carrapia","CVN05"
"05/01/2024","e2a7e8282d3e12e","2S2","13660","32800","Maicao - Carrapia","CVN05"
"05/01/2024","6ac8bd86c59bf5f","C2","6400","17425","Maicao - Carrapia","CVN05"
"05/01/2024","04774e93eab9034","C2","15500","17425","Maicao - Carrapia","CVN05"
"05/01/2024","c791860c7c205e8","C2","7890","17500","Maicao - Carrapia","CVN05"
"05/01/2024","8053968a89d72d4","C2","7960","9000","Maicao - Carrapia","CVN05"
"05/01/2024","9f4b7d9e02b4c22","3S3","17930","53300","Maicao - Carrapia","CVN05"
"05/01/2024","ae045ffa0f1d9c5","3S3","17980","53300","Maicao - Carrapia","CVN05"
"05/01/2024","e846d5baba1ae36","C2","4780","10500","Maicao - Carrapia","CVN05"
"05/01/2024","3207a593e0d409d","3S3","17880","53300","Maicao - Carrapia","CVN05"
"05/01/2024","5675d79b9ed7de2","C2","7480","17500","Maicao - Carrapia","CVN05"
"05/01/2024","32bb60f98c2d87f","C2","13730","17500","Maicao - Carrapia","CVN05"
"05/01/2024","20d6bd8dbd3f24b","2S2","14760","32800","Maicao - Carrapia","CVN05"
"05/01/2024","15e4e5cc648af91","C2","6710","17425","Maicao - Carrapia","CVN05"
